Address,Latitude,Longitude,City
"6257 E 2nd St,Long Beach, CA 90803",33.758411,-118.112631,Long Beach
"5521 E Stearns St,Long Beach, CA 90815",33.797395,-118.121307,Long Beach
"6563 E Pacific Coast Hwy,Long Beach, CA 90803",33.756837,-118.108455,Long Beach
"1200 E Carson St,Long Beach, CA 90807",33.832117,-118.175959,Long Beach
"2001 E Carson St,Long Beach, CA 90807",33.832788,-118.1671,Long Beach
"4148 1/2 N Viking Way,Long Beach, CA 90808",33.833185,-118.125678,Long Beach
"1222 Obispo Ave,Long Beach, CA 90804",33.781672,-118.153509,Long Beach
"191 La Verne Ave,Long Beach, CA 90803",33.759386,-118.13352,Long Beach
"703 E Artesia Blvd,Long Beach, CA 90805",33.87486,-118.183661,Long Beach
"511 W Willow St,Long Beach, CA 90806",33.804689,-118.198403,Long Beach
"2554 Santa Fe Ave,Long Beach, CA 90810",33.803416,-118.215087,Long Beach
"4756 E Pacific Coast Hwy,Long Beach, CA 90804",33.7866,-118.139299,Long Beach
"7503 Carson Blvd,Long Beach, CA 90808",33.830363,-118.087693,Long Beach
"1998 Ximeno Ave # B,Long Beach, CA 90815",33.797395,-118.121307,Los Angeles
"1785 Palo Verde Ave,Long Beach, CA 90815",33.788334,-118.108475,Anaheim
"401 Shoreline Village Dr,Long Beach, CA 90802",33.761393,-118.190193,Long Beach
"5100 E 2nd St,Long Beach, CA 90803",33.760409,-118.1359,Long Beach
"3734 E 4th St,Long Beach, CA 90814",33.771551,-118.148329,Long Beach
"1626 E 7th St,Long Beach, CA 90813",33.77505,-118.171318,Long Beach
"1990 Pacific Ave,Long Beach, CA 90806",33.793272,-118.193427,Long Beach
"333 E Ocean Blvd,Long Beach, CA 90802",33.767423,-118.188253,Long Beach
"180 E Ocean Blvd Ste 160,Long Beach, CA 90802",33.766256,-118.191384,Long Beach
"111 E Ocean Blvd  Renaissance Long Beach Hotel,Long Beach, CA 90802",33.797395,-118.121307,Long Beach
"144 Pine Ave,Long Beach, CA 90802",33.768977,-118.192008,Long Beach
"306 Elm Ave,Long Beach, CA 90802",33.770678,-118.187457,Long Beach
"601 E Broadway,Long Beach, CA 90802",33.769495,-118.18478,Long Beach
"290 E 4th St,Long Beach, CA 90802",33.771515,-118.189748,Long Beach
"525 E Broadway,Long Beach, CA 90802",33.769607,-118.185603,Long Beach
"3550 Long Beach Blvd,Long Beach, CA 90807",33.821575,-118.188877,Long Beach
"4201 E Willow St,Long Beach, CA 90815",33.803898,-118.143386,Long Beach
"165 E 4th St,Long Beach, CA 90802",33.771893,-118.190834,Long Beach
"190 La Verne Ave,Long Beach, CA 90803",33.759298,-118.13331,Long Beach
"6374 E Pacific Coast Hwy,Long Beach, CA 90803",33.760067,-118.114621,Long Beach
"595 Pine Ave,Long Beach, CA 90802",33.773745,-118.193031,Long Beach
"1611 E Wardlow Rd,Long Beach, CA 90807",33.819204,-118.171695,Long Beach
"2612 E Anaheim St,Long Beach, CA 90804",33.782311,-118.160808,Long Beach
"5258 E 2nd St,Long Beach, CA 90803",33.75944,-118.133646,Long Beach
"1106 E Wardlow Rd,Long Beach, CA 90807",33.818716,-118.178245,Long Beach
"5205 E Pacific Coast Hwy,Long Beach, CA 90804",33.782762,-118.131785,Long Beach
"2150 E Anaheim St,Long Beach, CA 90804",33.782307,-118.165861,Anaheim
"5211 E Pacific Coast Hwy,Long Beach, CA 90804",33.782762,-118.131785,Long Beach
"6255 E 2nd St,Long Beach, CA 90803",33.758411,-118.112631,Long Beach
"6218 E Pacific Coast Hwy,Long Beach, CA 90803",33.766497,-118.117333,Anaheim
"1506 E Broadway,Long Beach, CA 90802",33.767757,-118.17292,Anaheim
"3240 E Pacific Coast Hwy,Long Beach, CA 90804",33.789678,-118.153799,Anaheim
"2751 E Broadway,Long Beach, CA 90803",33.765758,-118.159396,Long Beach
"1841 Long Beach Blvd,Long Beach, CA 90806",33.790658,-118.189711,Long Beach
"318 Pine Ave,Long Beach, CA 90802",33.770816,-118.192158,Long Beach
"4354 Atlantic Ave,Long Beach, CA 90807",33.835631,-118.184632,Long Beach
"2415 Pacific Ave,Long Beach, CA 90806",33.801178,-118.194065,Long Beach
,,,
"201 E Grand Ave,Chicago, IL 60611",41.891527,-87.622501,Chicago
"8058 S Halsted St,Chicago, IL 60620",41.747223,-87.644373,Chicago
"1306 E 47th st,Chicago, IL 60653",41.810348,-87.595131,Chicago
"1919 E 71st St,Chicago, IL 60649",41.7659,-87.577613,Chicago
"5303 N Milwaukee Ave,Chicago, IL 60630",41.977347,-87.768737,Chicago
"7004 W Higgins Ave,Chicago, IL 60656",41.980412,-87.802615,Chicago
"2233 W Howard,Chicago, IL 60645",42.009711,-87.687361,Chicago
"10401 S Torrence Ave,Chicago, IL 60617",41.706073,-87.559184,Chicago
"3737 N Western Ave,Chicago, IL 60618",41.949801,-87.688031,Chicago
"2210 W Taylor St,Chicago, IL 60612",41.86925,-87.681721,Chicago
"159 W Erie St,Chicago, IL 60654",41.893812,-87.633504,Chicago
"11 W Illinois St,Chicago, IL 60654",41.890639,-87.62855,Chicago
"1440 E 57th St,Chicago, IL 60637",41.791679,-87.589973,Chicago
"225 N Wabash Ave,Chicago, IL 60601",41.886645,-87.625995,Chicago
"1393 W Lake St,Chicago, IL 60607",41.87897,-87.66063,Chicago
"3000 N Lincoln Ave,Chicago, IL 60657",41.936225,-87.664174,Chicago
"3201 N Halsted St,Chicago, IL 60657",41.940131,-87.649055,Chicago
"1419 W Taylor St,Chicago, IL 60607",41.869089,-87.662475,Chicago
"2610 N Cannon Dr,Chicago, IL 60614",41.929797,-87.637507,Chicago
"3334 N Halsted St,Chicago, IL 60657",41.942874,-87.649586,Chicago
"24 S Michigan Ave,Chicago, IL 60603",41.881308,-87.624938,Chicago
"340 W Armitage Ave,Chicago, IL 60614",41.918572,-87.637997,Chicago
"136 N La Salle St,Chicago, IL 60602",41.87897,-87.66063,Chicago
"10754 S Western Ave,Chicago, IL 60643",41.697436,-87.681743,Chicago
"221 N La Salle St,Chicago, IL 60601",41.88637,-87.632126,Chicago
"1 W Wacker Dr,Chicago, IL 60601",41.886298,-87.62834,Chicago
"138 S Halsted St,Chicago, IL 60661",41.87936,-87.647611,Chicago
"1112 W Armitage Ave,Chicago, IL 60614",41.918236,-87.655965,Chicago
"1642 E 56th St Ste 1,Chicago, IL 60637",41.793838,-87.584661,Chicago
"3233 N Broadway St,Chicago, IL 60657",41.940996,-87.644145,Chicago
"5772 S Archer Ave,Chicago, IL 60638",41.79674,-87.757339,Chicago
"200 S Halsted St,Chicago, IL 60661",41.879072,-87.647656,Chicago
"4212 N Milwaukee Ave,Chicago, IL 60641",41.957361,-87.751866,Chicago
"6727 N Olmsted Ave,Chicago, IL 60631",42.002888,-87.817405,Chicago
"1050 N State St,Chicago, IL 60610",41.901576,-87.628962,Chicago
"5786 S Archer Ave,Chicago, IL 60638",41.796656,-87.758,Chicago
"159 E Monroe St,Chicago, IL 60603",41.87897,-87.66063,Chicago
"505 N Michigan Ave,Chicago, IL 60611",41.891388,-87.623813,Chicago
"2901 N Sheffield Ave,Chicago, IL 60657",41.934679,-87.653766,Chicago
"1 S Wacker Dr,Chicago, IL 60606",41.88155,-87.636145,Chicago
"5646 W Roosevelt Rd,Chicago, IL 60644",41.866417,-87.766204,Chicago
"5343 N Clark St,Chicago, IL 60640",41.97934,-87.667944,Chicago
"1 W Washington St,Chicago, IL 60602",41.883029,-87.628187,Chicago
"201 E Delaware Pl,Chicago, IL 60611",41.899062,-87.621585,Chicago
"4914 N Milwaukee Ave,Chicago, IL 60630",41.969921,-87.762975,Chicago
"1518 E 53rd St,Chicago, IL 60615",41.799822,-87.588297,Chicago
"1736 S Michigan Ave,Chicago, IL 60616",41.858067,-87.624379,Chicago
"1330 W Madison St,Chicago, IL 60607",41.881788,-87.66091,Chicago
"1856 W North Ave,Chicago, IL 60622",41.91072,-87.674864,Chicago
"3358 N Sheffield Ave,Chicago, IL 60657",41.87897,-87.66063,Chicago
"1754 W Balmoral Ave,Chicago, IL 60640",41.97993,-87.674305,Chicago
"6358 W Irving Park Rd,Chicago, IL 60634",41.953118,-87.786381,Chicago
"6690 N Northwest Hwy,Chicago, IL 60631",42.002448,-87.815979,Chicago
"10945 S Western Ave,Chicago, IL 60643",41.694161,-87.680819,Chicago
"49 E Cermak Rd,Chicago, IL 60616",41.852642,-87.62511,Chicago
"1120 S Michigan Ave,Chicago, IL 60605",41.868824,-87.62462,Chicago
"4527 S Ashland Ave,Chicago, IL 60609",41.811433,-87.664666,Chicago
"75 E Wacker Dr,Chicago, IL 60601",41.887616,-87.625421,Chicago
"4829 N Broadway St,Chicago, IL 60640",41.969934,-87.659292,Chicago
"616 N Rush St,Chicago, IL 60611",41.893062,-87.625785,Chicago
"1131 N State St Ste 1,Chicago, IL 60610",41.902802,-87.628168,Chicago
"1327 E 57th St,Chicago, IL 60637",41.791215,-87.593751,Chicago
"1421 W 47th St,Chicago, IL 60609",41.808416,-87.661001,Chicago
"7059 S South Shore Dr,Chicago, IL 60649",41.76826,-87.563901,Chicago
"628 S Clark St,Chicago, IL 60605",41.873901,-87.630983,Chicago
"3901 S Michigan Ave,Chicago, IL 60653",41.823601,-87.622708,Chicago
"9106 S Stony Island Ave,Chicago, IL 60617",41.729202,-87.585914,Chicago
"444 N Michigan Ave,Chicago, IL 60611",41.890686,-87.624771,Chicago
"1111 W Granville Ave,Chicago, IL 60660",41.87897,-87.66063,Chicago
"815 W Van Buren St,Chicago, IL 60607",41.876391,-87.647902,Chicago
"6314 S Cicero Ave,Chicago, IL 60638",41.777928,-87.742665,Chicago
"111 N State St,Chicago, IL 60602",41.883712,-87.627047,Chicago
"5500 S Shore Dr,Chicago, IL 60637",41.794635,-87.580926,Chicago
"200 E Randolph St,Chicago, IL 60601",41.885283,-87.621515,Chicago
"540 N Michigan Ave,Chicago, IL 60611",41.892124,-87.624853,Chicago
"1236 E 53rd St,Chicago, IL 60615",41.799993,-87.59536,Chicago
"5657 N Clark St,Chicago, IL 60660",41.984991,-87.668838,Chicago
"731 W Maxwell St,Chicago, IL 60607",41.864662,-87.645942,Chicago
"1400 W Taylor St,Chicago, IL 60607",41.869582,-87.66184,Chicago
"2421 S Oakley Ave,Chicago, IL 60608",41.847803,-87.682808,Chicago
"21 E Adams St,Chicago, IL 60603",41.879352,-87.626698,Chicago
"71 E Wacker Dr,Chicago, IL 60601",41.887515,-87.625639,Chicago
"1611 E 55th St,Chicago, IL 60615",41.795043,-87.586077,Chicago
"4767 N Lincoln Ave,Chicago, IL 60625",41.968425,-87.688136,Chicago
"6427 W Irving Park Rd,Chicago, IL 60634",41.952697,-87.787644,Chicago
"2311 W Devon Ave,Chicago, IL 60659",41.997557,-87.688016,Chicago
"10000 Bessie Coleman Dr,Chicago, IL 60666",41.981303,-87.882567,Chicago
"100 W 111th St,Chicago, IL 60628",41.692889,-87.626281,Chicago
"6340 N Lincoln Ave,Chicago, IL 60659",41.87897,-87.66063,Chicago
"531 N Wells St,Chicago, IL 60654",41.891758,-87.633798,Chicago
"3324 W 26th St,Chicago, IL 60623",41.844636,-87.708491,Chicago
"2407 W Lunt Ave,Chicago, IL 60645",41.87897,-87.66063,Chicago
"3311 N Clark St,Chicago, IL 60657",41.94215,-87.652162,Chicago
"4807 S Pulaski Rd,Chicago, IL 60632",41.805796,-87.723182,Chicago
"3145 N Central Ave,Chicago, IL 60634",41.938069,-87.766168,Chicago
"7109 N Clark St,Chicago, IL 60626",42.011731,-87.674259,Chicago
"130 E Randolph St,Chicago, IL 60601",41.88494,-87.623124,Chicago
"2324 W Taylor St,Chicago, IL 60612",41.869179,-87.684712,Chicago
"3130 N Broadway St,Chicago, IL 60657",41.938619,-87.644818,Chicago
"1966 N Halsted St,Chicago, IL 60614",41.917917,-87.648738,Chicago
"1112 S Wabash Ave,Chicago, IL 60605",41.868724,-87.626345,Chicago
"449 N Clark St,Chicago, IL 60654",41.890698,-87.630764,Chicago
"1400 S Michigan Ave,Chicago, IL 60605",41.863777,-87.624549,Chicago
"77 W Wacker Dr,Chicago, IL 60601",41.886511,-87.630536,Chicago
"2114 W Roscoe St,Chicago, IL 60618",41.94346,-87.681585,Chicago
"1524 W 115th St,Chicago, IL 60643",41.685139,-87.661171,Chicago
"700 E Grand Ave Ste 131,Chicago, IL 60611",41.891803,-87.605968,Chicago
"1814 W Chicago Ave,Chicago, IL 60622",41.89625,-87.672802,Chicago
"5020 N Sheridan Rd,Chicago, IL 60640",41.973978,-87.655259,Chicago
"1035 N Ashland Ave,Chicago, IL 60622",41.900754,-87.667081,Chicago
"3019 W 111th St,Chicago, IL 60655",41.691405,-87.69695,Chicago
"1401 S Michigan Ave,Chicago, IL 60605",41.863959,-87.623749,Chicago
"1934 W 47th St,Chicago, IL 60609",41.808775,-87.67364,Chicago
"1024 N Western Ave,Chicago, IL 60622",41.900122,-87.687288,Chicago
"1769 W Sunnyside Ave,Chicago, IL 60640",41.963202,-87.673728,Chicago
"837 W Fulton Market,Chicago, IL 60607",41.886657,-87.648899,Chicago
"30 S Wabash Ave,Chicago, IL 60603",41.88115,-87.626837,Chicago
"209 W Cermak Rd,Chicago, IL 60616",41.852614,-87.63246,Chicago
"35 E Monroe St,Chicago, IL 60603",41.880632,-87.626383,Chicago
"1528 N Wells St,Chicago, IL 60610",41.909985,-87.635003,Chicago
"10241 S Western Ave,Chicago, IL 60643",41.706957,-87.681316,Chicago
"1400 S Lake Shore Dr,Chicago, IL 60605",41.866203,-87.617029,Chicago
"65 E Adams St,Chicago, IL 60603",41.879329,-87.625431,Chicago
"1401 N Wells St,Chicago, IL 60610",41.907767,-87.634299,Chicago
"2114 N Halsted St,Chicago, IL 60614",41.920484,-87.648923,Chicago
"6731 N Northwest Hwy,Chicago, IL 60631",42.003537,-87.816976,Chicago
"300 W 24th St,Chicago, IL 60616",41.849334,-87.63486,Chicago
"2407 S Wentworth Ave,Chicago, IL 60616",41.84889,-87.631773,Chicago
"2049 W Cermak Rd,Chicago, IL 60608",41.851941,-87.677751,Chicago
"77 W Washington St,Chicago, IL 60602",41.882847,-87.63061,Chicago
"1740 Freedom Dr,Naperville, IL 60563",41.802652,-88.125758,Naperville
"55 S Main St,Naperville, IL 60540",41.774319,-88.149449,Naperville
"18 W Jefferson Ave,Naperville, IL 60540",41.772637,-88.148571,Naperville
"103 S Main St,Naperville, IL 60540",41.773908,-88.149716,Naperville
"22 E Chicago Ave,Naperville, IL 60540",41.771182,-88.147579,Naperville
"131 W Jefferson Ave,Naperville, IL 60540",41.773157,-88.150756,Naperville
"35 S Washington St Ste 100,Naperville, IL 60540",41.774201,-88.14817,Naperville
"175 Jackson Ave,Naperville, IL 60540",41.772088,-88.150964,Naperville
"1824 Abriter Ct,Naperville, IL 60563",41.804372,-88.128857,Naperville
"119 S Main St,Naperville, IL 60540",41.773532,-88.149673,Naperville
"1819 Wehrli Rd,Naperville, IL 60565",41.735478,-88.099707,Naperville
"1523 N Aurora Rd Ste 107, Naperville, IL 60563,Naperville, IL 60563",41.780414,-88.184128,Naperville
"2523 Plainfield Naperville Rd,Naperville, IL 60564",41.719028,-88.168014,Naperville
"1847 Freedom Dr,Naperville, IL 60563",41.804932,-88.127335,Naperville
"244 S Main St,Naperville, IL 60540",41.771682,-88.149153,Naperville
"504 N Route 59 Ste 116,Naperville, IL 60563",41.779161,-88.204546,Naperville
"1763 Freedom Dr,Naperville, IL 60563",41.802957,-88.127551,Naperville
"123 Water St,Naperville, IL 60540",41.771205,-88.150444,Naperville
"2764 Aurora Ave,Naperville, IL 60540",41.762066,-88.20009,Naperville
"1478 E Chicago Ave,Naperville, IL 60540",41.754048,-88.149814,Naperville
"2727 W 75th St,Naperville, IL 60540",41.74787,-88.201081,Naperville
"224 S Main St,Naperville, IL 60540",41.772299,-88.149232,Naperville
"19 N Washington St,Naperville, IL 60540",41.77576,-88.148125,Naperville
"2656 Showplace Dr,Naperville, IL 60564",41.716172,-88.207177,Naperville
"1751 Freedom Dr,Naperville, IL 60563",41.803107,-88.126687,Naperville
"22 E Chicago Ave Ste 122,Naperville, IL 60540",41.771182,-88.147579,Naperville
"1504 N Naper Blvd,Naperville, IL 60563",41.796332,-88.118526,Naperville
"3124 S Route 59,Naperville, IL 60564",41.707084,-88.204197,Naperville
"2856 Patriot,Naperville, IL 60563",41.754048,-88.149814,Naperville
"6 W Jefferson Ave,Naperville, IL 60540",41.772624,-88.148145,Naperville
"1550 N Route 59,Naperville, IL 60563",41.795791,-88.204329,Naperville
"931 E Ogden Avenue Suite 103,Naperville, IL 60563",41.754048,-88.149814,Naperville
"1995 Springbrook Square Dr Ste 107,Naperville, IL 60564",41.731008,-88.205424,Naperville
"22 E Chicago Ave Ste 115,Naperville, IL 60540",41.771182,-88.147579,Naperville
"192 W Gartner Rd,Naperville, IL 60540",41.754978,-88.142617,Naperville
"844 S Route 59,Naperville, IL 60540",41.756426,-88.205404,Naperville
"1807 Wehrli Rd,Naperville, IL 60565",41.735796,-88.099994,Naperville
"504 N Route 59 116,Naperville, IL 60563",41.754048,-88.149814,Naperville
"620 S Route 59,Naperville, IL 60540",41.761303,-88.205284,Naperville
"916 S Route 59,Naperville, IL 60540",41.755209,-88.205451,Naperville
"1316 Illinois Rte 59,Naperville, IL 60563",41.754048,-88.149814,Naperville
"1503 N Aurora Rd,Naperville, IL 60563",41.780478,-88.183695,Naperville
"1904 Brookdale Rd  Brookdale Plaza,Naperville, IL 60563",41.754048,-88.149814,Naperville
"1244 W Ogden Ave,Naperville, IL 60563",41.7806,-88.177537,Naperville
"1855 W Diehl Rd,Naperville, IL 60563",41.802127,-88.20872,Naperville
"790 Royal Saint George Dr,Naperville, IL 60563",41.783794,-88.163851,Naperville
"1739 Freedom Dr 121,Naperville, IL 60563",41.754048,-88.149814,Naperville
"2139 City Gate Ln,Naperville, IL 60563",41.754048,-88.149814,Naperville
"2155 City Gate Ln,Naperville, IL 60563",41.80865,-88.201077,Naperville
"123 Water St Ste 509,Naperville, IL 60540",41.771205,-88.150444,Naperville
"41 W Jefferson Ave Ste 109,Naperville, IL 60540",41.773275,-88.149379,Elgin
"1975 Springbrook Square Dr,Naperville, IL 60564",41.730486,-88.204614,Naperville
"2736 Showplace Dr,Naperville, IL 60564",41.754048,-88.149814,Naperville
"1703 Freedom Dr,Naperville, IL 60563",41.801626,-88.126795,Naperville
"1295 E Ogden Ave Ste 101,Naperville, IL 60563",41.754048,-88.149814,Naperville
"3344 S Route 59 Ste 104,Naperville, IL 60564",41.754048,-88.149814,Elgin
"1801 N Naper Blvd,Naperville, IL 60563",41.803652,-88.12132,Naperville
"2728 Hassert Blvd Ste 160,Naperville, IL 60564",41.679526,-88.202751,Naperville
"5019 Ace Ln Ste 103,Naperville, IL 60564",41.680007,-88.207235,Naperville
"819 S Randall Rd,Elgin, IL 60123",42.03831,-88.290742,Elgin
"109 E Highland Ave,Elgin, IL 60120",42.038063,-88.284749,Elgin
"51 S Grove Ave,Elgin, IL 60120",42.036172,-88.283047,Elgin
"154 E Chicago St,Elgin, IL 60120",42.037489,-88.283687,Elgin
"200 Prairie St,Elgin, IL 60120",42.034797,-88.281627,Elgin
"164 Division St,Elgin, IL 60120",42.038898,-88.283186,Elgin
"4 Tyler Creek Plz,Elgin, IL 60123",42.058815,-88.312929,Elgin
"3145 Us Highway 20,Elgin, IL 60124",42.03831,-88.290742,Elgin
"816 E Chicago St,Elgin, IL 60120",42.035606,-88.259253,Elgin
"970 Dundee Ave,Elgin, IL 60120",42.054881,-88.269674,Elgin
"1250 Bowes Creek Rd,Elgin, IL 60124",42.03831,-88.290742,Elgin
"840 Summit St Ste A,Elgin, IL 60120",42.047414,-88.258546,Elgin
"1020 Summit St,Elgin, IL 60120",42.04792,-88.25474,Elgin
"1589 Highpoint Dr,Elgin, IL 60123",42.03831,-88.290742,Elgin
"1350 E Chicago St,Elgin, IL 60120",42.031438,-88.238177,Elgin
"2300 Bushwood Dr,Elgin, IL 60124",42.090677,-88.33727,Elgin
"2490 Bushwood Dr,Elgin, IL 60124",42.092802,-88.337672,Elgin
"2502 N Randall Rd,Elgin, IL 60124",42.03831,-88.290742,Elgin
"801 Saint Charles St,Elgin, IL 60120",42.019937,-88.268318,Elgin
"13 Douglas Ave,Elgin, IL 60120",42.037749,-88.28364,Elgin
"2496 N Randall Rd,Elgin, IL 60123",42.093805,-88.336118,Elgin
"155 S Randall Rd,Elgin, IL 60123",42.028177,-88.336864,Chicago
"300 S Mclean Blvd Ste E,Elgin, IL 60123",42.027046,-88.312998,Chicago
"125 S Randall Rd,Elgin, IL 60123",42.0292,-88.337528,Elgin
"29 Clock Tower Plz,Elgin, IL 60120",42.029368,-88.276009,Elgin
"895 S Randall Rd,Elgin, IL 60123",42.007678,-88.335416,Elgin
"1300 Lawrence Ave,Elgin, IL 60123",42.041799,-88.311082,Elgin
"101 S Randall Rd,Elgin, IL 60123",42.029667,-88.337427,Elgin
"2290 Point Blvd,Elgin, IL 60123",42.083408,-88.333619,Elgin
"158 Symphony Way,Elgin, IL 60120",42.040616,-88.283303,Elgin
"10 Tyler Creek Plz,Elgin, IL 60123",42.058815,-88.312929,Elgin
"881 S Randall Rd,Elgin, IL 60123",42.007678,-88.335416,Elgin
"953 N Mclean Blvd,Elgin, IL 60123",42.054897,-88.314554,Elgin
"11 Douglas Ave,Elgin, IL 60120",42.037749,-88.28364,Elgin
"2 Tyler Creek Plz,Elgin, IL 60123",42.058815,-88.312929,Elgin
"440 Washington St,Elgin, IL 60123",42.03729,-88.293272,Elgin
"15 N Grove Ave,Elgin, IL 60120",42.037763,-88.284527,Chicago
"745 E Chicago St,Elgin, IL 60120",42.035393,-88.26106,Elgin
"79 Clock Tower Plz,Elgin, IL 60120",42.030208,-88.276825,Elgin
"280 S Randall Rd,Elgin, IL 60123",42.027014,-88.33934,Elgin
"938 E Chicago St,Elgin, IL 60120",42.03831,-88.290742,Elgin
"740 W Chicago St,Elgin, IL 60123",42.034965,-88.29574,Elgin
"1279 Dundee Ave,Elgin, IL 60120",42.060779,-88.265592,Elgin
"219 Walnut Ave,Elgin, IL 60123",42.02888,-88.283692,Elgin
"1190 S Randall Rd,Elgin, IL 60123",42.002579,-88.336807,Elgin
"1315 Lillian St,Elgin, IL 60123",42.025581,-88.311344,Elgin
"335 S McLean Blvd,Elgin, IL 60123",42.024429,-88.311624,Elgin
"943 N Liberty St,Elgin, IL 60120",42.053601,-88.266931,Elgin
"1157 Bluff City Blvd,Elgin, IL 60120",42.019273,-88.246157,Elgin
"39W31 Hogan Hl,Elgin, IL 60124",42.03831,-88.290742,Elgin
"221 National St,Elgin, IL 60120",42.030878,-88.275312,Elgin
"780 Villa St,Elgin, IL 60120",42.028776,-88.261595,Chicago
"1020 S Randall Rd,Elgin, IL 60123",42.006435,-88.336942,Naperville
"165 E Highland Ave,Elgin, IL 60120",42.037974,-88.283174,Elgin
"415 Summit St,Elgin, IL 60120",42.046115,-88.275109,Elgin
"920 Villa St,Elgin, IL 60120",42.025915,-88.255223,Elgin
"80 Tyler Creek Plz,Elgin, IL 60123",42.059644,-88.315032,Elgin
"840 N State St,Elgin, IL 60123",42.053785,-88.2965,Naperville
"11052 Shady Trl, Ste 205,Dallas, TX 75229",32.736212,-96.784359,Dallas
"3707 Greenville Ave,Dallas, TX 75206",32.832029,-96.770491,Dallas
"8526 Harry Hines Blvd,Dallas, TX 75235",32.83776,-96.864394,Dallas
"6025 Royal Ln Ste 201,Dallas, TX 75230",32.736212,-96.784359,Dallas
"2610 Maple Ave,Dallas, TX 75201",32.795789,-96.804254,Dallas
"5944 Royal Ln,Dallas, TX 75230",32.894466,-96.805562,Dallas
"2808 Greenville Ave,Dallas, TX 75206",32.823474,-96.769952,Dallas
"1623 Main St Ste 104,Dallas, TX 75201",32.736212,-96.784359,Dallas
"4115 Lomo Alto Dr,Dallas, TX 75219",32.736212,-96.784359,Dallas
"5950 Royal Ln,Dallas, TX 75230",32.894466,-96.805562,Dallas
"8687 N Central Expy Ste 1608,Dallas, TX 75225",32.866842,-96.771886,Dallas
"3222 McKinney Ave,Dallas, TX 75204",32.736212,-96.784359,Dallas
"10560 Walnut St Ste 100,Dallas, TX 75243",32.736212,-96.784359,Dallas
"11910 Preston Rd Ste 200,Dallas, TX 75230",32.736212,-96.784359,Dallas
"205 Northpark Ctr,Dallas, TX 75225",32.736212,-96.784359,Dallas
"3103 Lemmon Ave,Dallas, TX 75204",32.805926,-96.798705,Dallas
"2129 Greenville Ave,Dallas, TX 75206",32.816132,-96.77066,Dallas
"2701 Mckinney Ave,Dallas, TX 75204",32.797856,-96.801682,Dallas
"1315 W Davis St,Dallas, TX 75208",32.749651,-96.843693,Dallas
"3715 Greenville Ave,Dallas, TX 75206",32.832283,-96.770391,Dallas
"2340 Victory Park Ln,Dallas, TX 75219",32.736212,-96.784359,Dallas
"3601 Greenville Ave,Dallas, TX 75206",32.831065,-96.770439,Dallas
"5959 Royal Ln,Dallas, TX 75230",32.896133,-96.804421,Dallas
"13838 C F Hawn Fwy,Dallas, TX 75253",32.673725,-96.598681,Dallas
"2626 Commerce St,Dallas, TX 75226",32.782533,-96.785078,Dallas
"8201 Preston Rd Ste 100,Dallas, TX 75225",32.736212,-96.784359,Dallas
"5612 Smu Blvd,Dallas, TX 75206",32.841639,-96.771991,Dallas
"5430 Gurley Ave,Dallas, TX 75223",32.793954,-96.749729,Dallas
"5410 Harry Hines Blvd,Dallas, TX 75235",32.814245,-96.83934,Dallas
"6617 Snider Plz,Dallas, TX 75205",32.736212,-96.784359,Dallas
"2800 Routh St,Dallas, TX 75201",32.798941,-96.80351,Dallas
"4615 Greenville Ave,Dallas, TX 75206",32.843482,-96.770588,Dallas
"2719 Mckinney Ave,Dallas, TX 75204",32.798579,-96.801545,Dallas
"17721 Dallas Pkwy,Dallas, TX 75287",32.991273,-96.830521,Dallas
"Dallas-Fort Worth Intl Airport,Terminal A Gate 14,Dallas, TX 75261",32.736212,-96.784359,Dallas
"1971 Singleton Blvd,Dallas, TX 75212",32.778961,-96.85314,Dallas
"400 Crescent Ct,Dallas, TX 75201",32.794164,-96.804216,Dallas
"5560 W Lovers Ln Ste 260,Dallas, TX 75209",32.736212,-96.784359,Dallas
"6600 Lyndon B Johnson Fwy,Dallas, TX 75240",32.736212,-96.784359,Dallas
"3403 Oak Lawn Ave,Dallas, TX 75219",32.811544,-96.806772,Dallas
"4530 Lovers Ln,Dallas, TX 75225",32.736212,-96.784359,Dallas
"2816 Fairmount St,Dallas, TX 75201",32.798143,-96.805145,Dallas
"3311 Oak Lawn Ave,Dallas, TX 75219",32.810776,-96.807644,Dallas
"118 W Jefferson Blvd,Dallas, TX 75208",32.742968,-96.823704,Dallas
"1400 N Riverfront Blvd,Dallas, TX 75207",32.790948,-96.820168,Dallas
"6400 Gaston Ave,Dallas, TX 75214",32.736212,-96.784359,Dallas
"13375 Noel Rd Ste 3,Dallas, TX 75240",32.736212,-96.784359,Dallas
"10428 Lombardy Ln,Dallas, TX 75220",32.866019,-96.896918,Dallas
"600 N Akard St,Dallas, TX 75201",32.785041,-96.800624,Dallas
"17776 Dallas Pkwy,Dallas, TX 75287",32.991642,-96.82847,Dallas
"9440 Garland Rd,Dallas, TX 75218",32.832815,-96.702817,Dallas
"4844 Greenville Ave,Dallas, TX 75206",32.846869,-96.769604,Dallas
"87 Highland Park Vlg Suite 200,Dallas, TX 75205",32.736212,-96.784359,Dallas
"3531 Oak Lawn Ave,Dallas, TX 75219",32.812703,-96.805104,Dallas
"2234 Irving Blvd,Dallas, TX 75207",32.796343,-96.834171,Dallas
"2906 N Henderson Ave,Dallas, TX 75206",32.820647,-96.784636,Dallas
