,Address,Latitude,Longitude,City
744,"500 Kennedale Sublett Rd,Kennedale, TX 76060",32.64816,-97.214642,Fort Worth
745,"Carson St,Haltom City, TX 76117",32.833266,-97.274078,Fort Worth
746,"4012 Golden Oaks Dr,Haltom City, TX 76117",32.822917,-97.26061,Fort Worth
747,"Fm 1187,Mansfield, TX 76063",32.568557,-97.122188,Fort Worth
748,"1200 Woodland Park Dr,Hurst, TX 76053",32.822258,-97.181349,Fort Worth
749,"7220 Rendon Bloodworth Rd,Mansfield, TX 76063",32.574203,-97.20249,Fort Worth
750,"216 E Ellison St,Burleson, TX 76028",32.53319,-97.33381,Fort Worth
751,"Po Box 398,Hurst, TX 76053",32.8172,-97.180586,Fort Worth
752,"8500 Harwood Rd,North Richland Hills, TX 76180",32.841389,-97.197697,Fort Worth
753,"8301 Mansfield Hwy,Arlington, TX 76001",32.685678,-97.102867,Fort Worth
754,"400 Woodland Ct,Hurst, TX 76053",32.814626,-97.155116,Fort Worth
755,"1219 N Davis Dr,Arlington, TX 76012",32.754115,-97.122052,Fort Worth
756,"8301 Business Highway 287,Arlington, TX 76001",32.685678,-97.102867,Fort Worth
757,"224 Springhill Dr,Hurst, TX 76054",32.871414,-97.17191,Fort Worth
758,"8301 Us 287 Hwy,Arlington, TX 76001",32.61252,-97.181807,Fort Worth
759,"2401 W Pioneer Pkwy,Pantego, TX 76013",32.710213,-97.146757,Fort Worth
760,"4216 S Bowen Rd,Arlington, TX 76016",32.677093,-97.150312,Fort Worth
761,"701 Mary St,Arlington, TX 76010",32.730201,-97.100969,Fort Worth
762,"201 W Bufford St,Burleson, TX 76028",32.53319,-97.33381,Fort Worth
763,"755 Mid Cities Blvd,Hurst, TX 76054",32.8615,-97.184965,Fort Worth
764,"Cemetery Rd,Mansfield, TX 76063",32.568557,-97.122188,Fort Worth
765,"100 Bear Creek Cemetery Rd,Euless, TX 76039",32.856771,-97.061333,Fort Worth
766,"2905 Galleria Dr,Arlington, TX 76011",32.746795,-97.056602,Fort Worth
767,"5725 Colleyville Blvd,Colleyville, TX 76034",32.893174,-97.146354,Fort Worth
768,"220 Keller Pkwy,Keller, TX 76248",32.934225,-97.252002,Fort Worth
769,"575 Colleyville Ter,Colleyville, TX 76034",32.892008,-97.148638,Fort Worth
770,"2905 Galleria Dr Ste 108,Arlington, TX 76011",32.746795,-97.056602,Fort Worth
828,"1219 N Davis Dr,Arlington, TX 76012",32.754115,-97.122052,ArlingtonTX
829,"8301 Business Highway 287,Arlington, TX 76001",32.685678,-97.102867,ArlingtonTX
830,"8301 Mansfield Hwy,Arlington, TX 76001",32.685678,-97.102867,ArlingtonTX
831,"2905 Galleria Dr,Arlington, TX 76011",32.746795,-97.056602,ArlingtonTX
832,"8301 Us 287 Hwy,Arlington, TX 76001",32.61252,-97.181807,ArlingtonTX
833,"701 Mary St,Arlington, TX 76010",32.730201,-97.100969,ArlingtonTX
834,"4216 S Bowen Rd,Arlington, TX 76016",32.677093,-97.150312,ArlingtonTX
835,"2905 Galleria Dr Ste 108,Arlington, TX 76011",32.746795,-97.056602,ArlingtonTX
836,"2401 W Pioneer Pkwy,Pantego, TX 76013",32.710213,-97.146757,ArlingtonTX
837,"1200 Woodland Park Dr,Hurst, TX 76053",32.822258,-97.181349,ArlingtonTX
838,"3001 S Belt Line Rd,Grand Prairie, TX 75052",32.697207,-96.992378,ArlingtonTX
839,"1402 S Carrier Pkwy,Grand Prairie, TX 75051",32.724338,-97.017314,ArlingtonTX
840,"7301 E Lancaster Ave,Fort Worth, TX 76112",32.729669,-97.202996,ArlingtonTX
841,"1204 SW 3rd St,Grand Prairie, TX 75051",32.730167,-97.004406,ArlingtonTX
842,"400 Woodland Ct,Hurst, TX 76053",32.814626,-97.155116,ArlingtonTX
843,"Po Box 398,Hurst, TX 76053",32.8172,-97.180586,ArlingtonTX
844,"500 Kennedale Sublett Rd,Kennedale, TX 76060",32.64816,-97.214642,ArlingtonTX
845,"1205 SW 3rd St,Grand Prairie, TX 75051",32.676959,-97.023474,ArlingtonTX
846,"727 W Jefferson St,Grand Prairie, TX 75051",32.742441,-97.012374,ArlingtonTX
847,"1051 S Handley Dr,Fort Worth, TX 76112",32.731319,-97.21773,ArlingtonTX
848,"2951 S Belt Line Rd,Grand Prairie, TX 75052",32.676959,-97.023474,ArlingtonTX
849,"733 Dalworth St,Grand Prairie, TX 75050",32.744239,-97.013669,ArlingtonTX
850,"3600 Shelby Rd,Fort Worth, TX 76140",32.6233,-97.266687,ArlingtonTX
851,"Fm 1187,Mansfield, TX 76063",32.568557,-97.122188,ArlingtonTX
852,"1556 Heritage Pkwy,Mansfield, TX 76063",32.553173,-97.115828,ArlingtonTX
853,"7220 Rendon Bloodworth Rd,Mansfield, TX 76063",32.574203,-97.20249,ArlingtonTX
854,"Cemetery Rd,Mansfield, TX 76063",32.568557,-97.122188,ArlingtonTX
855,"100 Bear Creek Cemetery Rd,Euless, TX 76039",32.856771,-97.061333,ArlingtonTX
856,"8500 Harwood Rd,North Richland Hills, TX 76180",32.841389,-97.197697,ArlingtonTX
857,"Carson St,Haltom City, TX 76117",32.833266,-97.274078,ArlingtonTX
858,"505 Robinhood Dr,Irving, TX 75061",32.821009,-96.982251,ArlingtonTX
859,"100 Bear Creek Dr,Euless, TX 76039",32.857311,-97.078944,ArlingtonTX
860,"224 Springhill Dr,Hurst, TX 76054",32.871414,-97.17191,ArlingtonTX
861,"4012 Golden Oaks Dr,Haltom City, TX 76117",32.822917,-97.26061,ArlingtonTX
862,"1413 E Irving Blvd,Irving, TX 75060",32.811952,-96.9311,ArlingtonTX
863,"620 Samuels Ave,Fort Worth, TX 76102",32.729442,-97.33181,ArlingtonTX
864,"5725 Colleyville Blvd,Colleyville, TX 76034",32.893174,-97.146354,Fort Worth
865,"4000 Miller Ave,Fort Worth, TX 76119",32.704239,-97.263556,ArlingtonTX
866,"6001 Rufe Snow Dr,Fort Worth, TX 76148",32.729442,-97.33181,Fort Worth
867,"2301 N Sylvania Ave,Fort Worth, TX 76111",32.794225,-97.309223,ArlingtonTX
868,"200 W Center St,Duncanville, TX 75116",32.651185,-96.910619,ArlingtonTX
869,"755 Mid Cities Blvd,Hurst, TX 76054",32.8615,-97.184965,ArlingtonTX
870,"1700 Evans Ave,Fort Worth, TX 76104",32.72585,-97.318655,ArlingtonTX
871,"575 Colleyville Ter,Colleyville, TX 76034",32.892008,-97.148638,ArlingtonTX
872,"701 Grand Ave,Fort Worth, TX 76164",32.729442,-97.33181,ArlingtonTX
873,"10977 Harry Hines Blvd,Dallas, TX 75220",32.878944,-96.887446,ArlingtonTX
874,"1801 N. Hampton Rd. Suite 478,Desoto, TX 75115",32.597129,-96.862623,ArlingtonTX
875,"1200 S Main St,Grapevine, TX 76051",32.92859,-97.078738,ArlingtonTX
876,"7100 Crowley Rd,Fort Worth, TX 76134",32.641941,-97.351516,ArlingtonTX
877,"Po Box 92082,Southlake, TX 76092",32.959873,-97.148433,ArlingtonTX
878,"523 S Main St,Grapevine, TX 76051",32.919158,-97.067612,ArlingtonTX
879,"3100 White Settlement Rd,Fort Worth, TX 76107",32.759771,-97.36228,ArlingtonTX
880,"3050 N Stemmons Fwy,Dallas, TX 75247",32.812635,-96.858384,ArlingtonTX
881,"3235 Lombardy Ln,Dallas, TX 75220",32.870663,-96.870892,ArlingtonTX
882,"220 Keller Pkwy,Keller, TX 76248",32.934225,-97.252002,ArlingtonTX
883,"9700 Webb Chapel Rd,Dallas, TX 75220",32.865921,-96.862858,Fort Worth
884,"5704 James Ave,Fort Worth, TX 76134",32.662209,-97.345421,ArlingtonTX
885,"1500 S Westmoreland Rd,Desoto, TX 75115",32.566646,-96.871025,ArlingtonTX
961,"2300 Clarendon Blvd Ste 501,Arlington, VA 22201",38.890033,-77.086676,ArlingtonVA
962,"1 Air Force Memorial Dr,Arlington, VA 22204",38.868463,-77.066633,ArlingtonVA
963,"214 McNair Rd,Fort Myer, VA 22211",38.876537,-77.080007,ArlingtonVA
964,"4510 Wilson Blvd,Arlington, VA 22203",38.879176,-77.11567,ArlingtonVA
965,"3411 Arlington Blvd,Arlington, VA 22201",38.872284,-77.0969,ArlingtonVA
966,"3001 R St NW,Washington, DC 20007",38.91275,-77.05652,ArlingtonVA
967,"2222 Wisconsin Ave NW,Washington, DC 20007",38.91966,-77.071389,ArlingtonVA
968,"401 Roosevelt Blvd,Falls Church, VA 22044",38.886493,-77.176065,Washington
969,"1 Hillwood Ave,Falls Church, VA 22046",38.886493,-77.176065,Washington
970,"1545 18th St NW,Washington, DC 20036",38.910917,-77.041106,Washington
971,"3236 Annandale Rd,Falls Church, VA 22042",38.857822,-77.181679,Washington
972,"1450 Wilkes St,Alexandria, VA 22314",38.801862,-77.058353,Washington
973,"5517 Vine St,Alexandria, VA 22310",38.797819,-77.130404,Washington
974,"2725 Woodley Pl,Falls Church, VA 22046",38.879322,-77.193214,Alexandria
975,"1201 I St NW,Washington, DC 20005",38.901639,-77.028562,Washington
976,"2823 King St,Alexandria, VA 22302",38.816831,-77.074414,Washington
977,"1102 W Broad St,Falls Church, VA 22046",38.892805,-77.186506,Washington
978,"7211 Lee Hwy,Falls Church, VA 22046",38.878802,-77.181896,ArlingtonVA
979,"6531 Arlington Blvd,Falls Church, VA 22042",38.87026,-77.168077,ArlingtonVA
980,"4111 Pennsylvania Ave,Suitland, MD 20746",38.859076,-76.941704,Washington
981,"8420 Little River Tpke,Annandale, VA 22003",38.837164,-77.237428,Washington
982,"1320 Old Chain Bridge Rd,Mclean, VA 22101",38.938907,-77.176754,Washington
983,"6600 S Kings Hwy,Alexandria, VA 22306",38.776418,-77.089376,Washington
984,"201 Allison St NW,Washington, DC 20011",38.945848,-77.01381,Washington
985,"7001 Manchester Blvd,Alexandria, VA 22310",38.766598,-77.154531,Washington
986,"Silver Spring,Silver Spring, MD 20906",38.993752,-77.026276,Washington
987,"8406 Camden St,Alexandria, VA 22308",38.729011,-77.071337,ArlingtonVA
988,"9200 Kentsdale Dr,Potomac, MD 20854",39.009259,-77.173389,Washington
989,"2201 N Capitol St NE,Washington, DC 20002",38.919369,-77.008733,Washington
990,"2121 Lincoln Rd NE,Washington, DC 20002",38.918823,-77.006454,Washington
991,"Trap Rd &amp; Leesburg Pike,Vienna, VA 22182",38.898599,-77.260053,Alexandria
992,"5401 Saint Barnabas Rd,Oxon Hill, MD 20745",38.815404,-76.964144,Washington
993,"1380 Alabama Ave SE,Washington, DC 20032",38.845607,-76.985829,ArlingtonVA
994,"1400 Alabama Ave SE,Washington, DC 20032",38.846283,-76.986452,Washington
995,"21 Harewood Rd NW,Washington, DC 20011",38.943694,-77.009787,ArlingtonVA
996,"3401 Bladensburg Rd,Brentwood, MD 20722",38.929046,-76.952678,Washington
997,"1801 E St SE,Washington, DC 20003",38.881202,-76.977693,ArlingtonVA
998,"1300 Bladensburg Rd NE,Washington, DC 20002",38.908218,-76.978854,Washington
999,"7482 Lee Hwy,Falls Church, VA 22042",38.876497,-77.200314,Washington
1000,"520 S Washington St,Alexandria, VA 22314",38.799428,-77.047781,ArlingtonVA
1001,"5130 Wisconsin Ave NW,Washington, DC 20016",38.956751,-77.084262,Washington
1002,"5308 Backlick Rd,Springfield, VA 22151",38.806164,-77.184828,Washington
1003,"411 Kennedy St NW,Washington, DC 20011",38.956698,-77.018427,Alexandria
1004,"1425 Maryland Ave NE,Washington, DC 20002",38.899373,-76.984558,Washington
1005,"10567 Main St,Fairfax, VA 22030",38.847083,-77.311706,Alexandria
1006,"9900 Braddock Rd,Fairfax, VA 22032",38.831515,-77.288028,ArlingtonVA
1007,"12800 Veirs Mill Rd,Rockville, MD 20853",39.066014,-77.10992,ArlingtonVA
1008,"6600 Rockledge Dr,Bethesda, MD 20817",39.027936,-77.13287,ArlingtonVA
1009,"1895 Preston White Dr,Reston, VA 20191",38.943112,-77.325911,ArlingtonVA
1010,"9800 Lottsford Rd,Bowie, MD 20721",38.915466,-76.837649,Washington
1011,"6700 Marlboro Pike,Forestville, MD 20747",38.852271,-76.890183,Alexandria
1012,"11800 New Hampshire Ave,Silver Spring, MD 20904",39.049218,-76.993732,ArlingtonVA
1013,"5070 Powell Rd,Fairfax, VA 22032",38.84622,-77.30637,ArlingtonVA
1014,"Alloway Rd,Potomac, MD 20854",39.56759,-78.83891,ArlingtonVA
1015,"10565 Main St,Fairfax, VA 22030",38.847451,-77.311183,ArlingtonVA
1016,"9500 Riggs Rd,Adelphi, MD 20783",39.01167,-76.969077,ArlingtonVA
1017,"7101 Sheriff Rd,Hyattsville, MD 20785",38.912209,-76.88313,ArlingtonVA
1018,"4425 Brookfield Corporate Dr Ste 100,Chantilly, VA 20151",38.888215,-77.438508,ArlingtonVA
1035,"1450 Wilkes St,Alexandria, VA 22314",38.801862,-77.058353,Washington
1036,"6600 S Kings Hwy,Alexandria, VA 22306",38.776418,-77.089376,Alexandria
1037,"8406 Camden St,Alexandria, VA 22308",38.729011,-77.071337,Alexandria
1038,"7001 Manchester Blvd,Alexandria, VA 22310",38.766598,-77.154531,Alexandria
1039,"5517 Vine St,Alexandria, VA 22310",38.797819,-77.130404,Alexandria
1040,"2823 King St,Alexandria, VA 22302",38.816831,-77.074414,Alexandria
1041,"520 S Washington St,Alexandria, VA 22314",38.799428,-77.047781,Alexandria
1042,"4111 Pennsylvania Ave,Suitland, MD 20746",38.859076,-76.941704,Washington
1043,"3001 R St NW,Washington, DC 20007",38.91275,-77.05652,Washington
1044,"2222 Wisconsin Ave NW,Washington, DC 20007",38.91966,-77.071389,ArlingtonVA
1045,"401 Roosevelt Blvd,Falls Church, VA 22044",38.886493,-77.176065,Washington
1046,"1 Air Force Memorial Dr,Arlington, VA 22204",38.868463,-77.066633,ArlingtonVA
1047,"2300 Clarendon Blvd Ste 501,Arlington, VA 22201",38.890033,-77.086676,Alexandria
1048,"1545 18th St NW,Washington, DC 20036",38.910917,-77.041106,Washington
1049,"3236 Annandale Rd,Falls Church, VA 22042",38.857822,-77.181679,Washington
1050,"2121 Lincoln Rd NE,Washington, DC 20002",38.918823,-77.006454,Washington
1051,"2201 N Capitol St NE,Washington, DC 20002",38.919369,-77.008733,Washington
1052,"214 McNair Rd,Fort Myer, VA 22211",38.876537,-77.080007,Washington
1053,"13401 Piscataway Rd,Clinton, MD 20735",38.705341,-76.967609,Alexandria
1054,"5401 Saint Barnabas Rd,Oxon Hill, MD 20745",38.815404,-76.964144,ArlingtonVA
1055,"1201 I St NW,Washington, DC 20005",38.901639,-77.028562,Alexandria
1056,"1380 Alabama Ave SE,Washington, DC 20032",38.845607,-76.985829,Washington
1057,"1400 Alabama Ave SE,Washington, DC 20032",38.846283,-76.986452,Washington
1058,"1801 E St SE,Washington, DC 20003",38.881202,-76.977693,Washington
1059,"1300 Bladensburg Rd NE,Washington, DC 20002",38.908218,-76.978854,Washington
1060,"4510 Wilson Blvd,Arlington, VA 22203",38.879176,-77.11567,Washington
1061,"5308 Backlick Rd,Springfield, VA 22151",38.806164,-77.184828,Alexandria
1062,"1425 Maryland Ave NE,Washington, DC 20002",38.899373,-76.984558,Washington
1063,"6531 Arlington Blvd,Falls Church, VA 22042",38.87026,-77.168077,Washington
1064,"3411 Arlington Blvd,Arlington, VA 22201",38.872284,-77.0969,Washington
1065,"8420 Little River Tpke,Annandale, VA 22003",38.837164,-77.237428,Washington
1066,"1 Hillwood Ave,Falls Church, VA 22046",38.886493,-77.176065,ArlingtonVA
1067,"201 Allison St NW,Washington, DC 20011",38.945848,-77.01381,Washington
1068,"8000 Woodyard Rd,Clinton, MD 20735",38.778642,-76.850352,ArlingtonVA
1069,"1320 Old Chain Bridge Rd,Mclean, VA 22101",38.938907,-77.176754,ArlingtonVA
1070,"6700 Marlboro Pike,Forestville, MD 20747",38.852271,-76.890183,Washington
1071,"2725 Woodley Pl,Falls Church, VA 22046",38.879322,-77.193214,Washington
1072,"21 Harewood Rd NW,Washington, DC 20011",38.943694,-77.009787,Washington
1073,"3401 Bladensburg Rd,Brentwood, MD 20722",38.929046,-76.952678,Washington
1074,"7482 Lee Hwy,Falls Church, VA 22042",38.876497,-77.200314,Alexandria
1075,"1102 W Broad St,Falls Church, VA 22046",38.892805,-77.186506,Alexandria
1076,"5130 Wisconsin Ave NW,Washington, DC 20016",38.956751,-77.084262,Alexandria
1077,"7101 Sheriff Rd,Hyattsville, MD 20785",38.912209,-76.88313,Washington
1078,"7211 Lee Hwy,Falls Church, VA 22046",38.878802,-77.181896,Washington
1079,"411 Kennedy St NW,Washington, DC 20011",38.956698,-77.018427,ArlingtonVA
1080,"11301 Crain Hwy,Cheltenham, MD 20623",38.73567,-76.82636,Washington
1081,"10567 Main St,Fairfax, VA 22030",38.847083,-77.311706,Alexandria
1082,"9900 Braddock Rd,Fairfax, VA 22032",38.831515,-77.288028,Alexandria
1083,"Silver Spring,Silver Spring, MD 20906",38.993752,-77.026276,Alexandria
1084,"9800 Lottsford Rd,Bowie, MD 20721",38.915466,-76.837649,Alexandria
1085,"4585 Saint Josephs Way,Pomfret, MD 20675",38.567245,-77.032474,Alexandria
1086,"5070 Powell Rd,Fairfax, VA 22032",38.84622,-77.30637,Alexandria
1087,"9500 Riggs Rd,Adelphi, MD 20783",39.01167,-76.969077,Alexandria
1088,"10565 Main St,Fairfax, VA 22030",38.847451,-77.311183,Alexandria
1089,"9013 Annapolis Rd,Lanham, MD 20706",38.961652,-76.86168,Alexandria
1090,"4425 Brookfield Corporate Dr Ste 100,Chantilly, VA 20151",38.888215,-77.438508,Alexandria
